participant,topic,system,normalized_gain,kgain,pre_acc,post_acc,article_id,article_key,article_version_label,group,student_id,order,category,n_questions
G3a_12,29846,Baseline,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,29846,news_2,news_2b,G3a,12,7,Nature,6
G3a_12,29866,Ours,1.0,0.5,0.5,1.0,29866,news_0,news_0a,G3a,12,8,Nature,6
G3a_12,29873,Ours,0.0,0.0,0.3333333333333333,0.3333333333333333,29873,news_0,news_0a,G3a,12,9,Humans,6
G3a_12,29902,Ours,0.4,0.3333333333333333,0.16666666666666666,0.5,29902,news_0,news_0a,G3a,12,10,Nature,6
G3a_12,29929,Ours,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,29929,news_0,news_0a,G3a,12,11,Physics,6
G3a_12,29943,Baseline,0.4,0.3333333333333333,0.16666666666666666,0.5,29943,news_2,news_2b,G3a,12,12,Tech,6
G3a_12,29958,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,29958,news_2,news_2b,G3a,12,13,Physics,6
G3a_12,29988,Baseline,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29988,news_2,news_2b,G3a,12,14,Humans,6
G3a_12,30052,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,30052,news_0,news_0a,G3a,12,15,Physics,6
G3a_12,30061,Baseline,0.49999999999999994,0.3333333333333333,0.3333333333333333,0.6666666666666666,30061,news_2,news_2b,G3a,12,16,Physics,6
G3a_12,30086,Ours,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,30086,news_0,news_0a,G3a,12,17,Space,6
G3a_12,30184,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,30184,news_0,news_0a,G3a,12,18,Tech,6
G3a_12,30214,Baseline,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,30214,news_2,news_2b,G3a,12,19,Space,6
G3a_12,30708,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,30708,news_2,news_2b,G3a,12,20,Tech,6
G3a_13,29733,Baseline,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29733,news_2,news_2b,G3a,13,1,Health,6
G3a_13,29734,Baseline,1.0,0.5,0.5,1.0,29734,news_2,news_2b,G3a,13,2,Space,6
G3a_13,29739,Ours,0.25,0.16666666666666666,0.3333333333333333,0.5,29739,news_0,news_0a,G3a,13,3,Health,6
G3a_13,29753,Baseline,1.0,1.0,0.0,1.0,29753,news_2,news_2b,G3a,13,4,Health,6
G3a_13,29775,Ours,1.0,0.5,0.5,1.0,29775,news_0,news_0a,G3a,13,5,Tech,6
G3a_13,29802,Ours,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,29802,news_0,news_0a,G3a,13,6,Humans,6
G3a_13,29846,Baseline,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29846,news_2,news_2b,G3a,13,7,Nature,6
G3a_13,29866,Ours,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29866,news_0,news_0a,G3a,13,8,Nature,6
G3a_13,29873,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29873,news_0,news_0a,G3a,13,9,Humans,6
G3a_13,29902,Ours,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,29902,news_0,news_0a,G3a,13,10,Nature,6
G3a_13,29929,Ours,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,29929,news_0,news_0a,G3a,13,11,Physics,6
G3a_13,29943,Baseline,1.0,0.6666666666666666,0.3333333333333333,1.0,29943,news_2,news_2b,G3a,13,12,Tech,6
G3a_13,29958,Baseline,1.0,0.6666666666666666,0.3333333333333333,1.0,29958,news_2,news_2b,G3a,13,13,Physics,6
G3a_13,29988,Baseline,0.33333333333333326,0.16666666666666666,0.5,0.6666666666666666,29988,news_2,news_2b,G3a,13,14,Humans,6
G3a_13,30052,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,30052,news_0,news_0a,G3a,13,15,Physics,6
G3a_13,30061,Baseline,1.0,0.5,0.5,1.0,30061,news_2,news_2b,G3a,13,16,Physics,6
G3a_13,30086,Ours,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,30086,news_0,news_0a,G3a,13,17,Space,6
G3a_13,30184,Ours,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,30184,news_0,news_0a,G3a,13,18,Tech,6
G3a_13,30214,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,30214,news_2,news_2b,G3a,13,19,Space,6
G3a_13,30708,Baseline,0.33333333333333326,0.16666666666666666,0.5,0.6666666666666666,30708,news_2,news_2b,G3a,13,20,Tech,6
G3a_14,29734,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,29734,news_2,news_2b,G3a,14,2,Space,6
G3a_14,29753,Baseline,1.0,0.5,0.5,1.0,29753,news_2,news_2b,G3a,14,4,Health,6
G3a_14,29846,Baseline,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29846,news_2,news_2b,G3a,14,7,Nature,6
G3a_14,29866,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,29866,news_0,news_0a,G3a,14,8,Nature,6
G3a_14,29873,Ours,1.0,0.5,0.5,1.0,29873,news_0,news_0a,G3a,14,9,Humans,6
G3a_14,29902,Ours,1.0,0.5,0.5,1.0,29902,news_0,news_0a,G3a,14,10,Nature,6
G3a_14,29929,Ours,1.0,0.5,0.5,1.0,29929,news_0,news_0a,G3a,14,11,Physics,6
G3a_14,29943,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,29943,news_2,news_2b,G3a,14,12,Tech,6
G3a_14,29958,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29958,news_2,news_2b,G3a,14,13,Physics,6
G3a_14,29988,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,29988,news_2,news_2b,G3a,14,14,Humans,6
G3a_14,30052,Ours,1.0,0.5,0.5,1.0,30052,news_0,news_0a,G3a,14,15,Physics,6
G3a_14,30061,Baseline,1.0,0.5,0.5,1.0,30061,news_2,news_2b,G3a,14,16,Physics,6
G3a_14,30086,Ours,1.0,0.5,0.5,1.0,30086,news_0,news_0a,G3a,14,17,Space,6
G3a_14,30184,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,30184,news_0,news_0a,G3a,14,18,Tech,6
G3a_14,30214,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,30214,news_2,news_2b,G3a,14,19,Space,6
G3a_15,29733,Baseline,0.0,0.0,0.6666666666666666,0.6666666666666666,29733,news_2,news_2b,G3a,15,1,Health,6
G3a_15,29734,Baseline,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29734,news_2,news_2b,G3a,15,2,Space,6
G3a_15,29739,Ours,-1.0000000000000007,-0.16666666666666666,0.8333333333333334,0.6666666666666666,29739,news_0,news_0a,G3a,15,3,Health,6
G3a_15,29753,Baseline,0.33333333333333326,0.16666666666666666,0.5,0.6666666666666666,29753,news_2,news_2b,G3a,15,4,Health,6
G3a_15,29802,Ours,0.6,0.5,0.16666666666666666,0.6666666666666666,29802,news_0,news_0a,G3a,15,6,Humans,6
G3a_15,29846,Baseline,0.33333333333333326,0.16666666666666666,0.5,0.6666666666666666,29846,news_2,news_2b,G3a,15,7,Nature,6
G3a_15,29866,Ours,0.6,0.5,0.16666666666666666,0.6666666666666666,29866,news_0,news_0a,G3a,15,8,Nature,6
G3a_15,29873,Ours,0.6,0.5,0.16666666666666666,0.6666666666666666,29873,news_0,news_0a,G3a,15,9,Humans,6
G3a_15,29902,Ours,0.25,0.16666666666666666,0.3333333333333333,0.5,29902,news_0,news_0a,G3a,15,10,Nature,6
G3a_15,29929,Ours,0.33333333333333326,0.16666666666666666,0.5,0.6666666666666666,29929,news_0,news_0a,G3a,15,11,Physics,6
G3a_15,29943,Baseline,0.33333333333333326,0.16666666666666666,0.5,0.6666666666666666,29943,news_2,news_2b,G3a,15,12,Tech,6
G3a_15,29958,Baseline,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,29958,news_2,news_2b,G3a,15,13,Physics,6
G3a_15,29988,Baseline,0.0,0.0,0.6666666666666666,0.6666666666666666,29988,news_2,news_2b,G3a,15,14,Humans,6
G3a_15,30052,Ours,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,30052,news_0,news_0a,G3a,15,15,Physics,6
G3a_15,30061,Baseline,0.33333333333333326,0.16666666666666666,0.5,0.6666666666666666,30061,news_2,news_2b,G3a,15,16,Physics,6
G3a_15,30086,Ours,0.0,0.0,0.16666666666666666,0.16666666666666666,30086,news_0,news_0a,G3a,15,17,Space,6
G3a_15,30184,Ours,1.0,0.5,0.5,1.0,30184,news_0,news_0a,G3a,15,18,Tech,6
G3a_15,30214,Baseline,0.0,0.0,0.6666666666666666,0.6666666666666666,30214,news_2,news_2b,G3a,15,19,Space,6
G3a_15,30708,Baseline,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,30708,news_2,news_2b,G3a,15,20,Tech,6
G3a_16,29733,Baseline,1.0,0.5,0.5,1.0,29733,news_2,news_2b,G3a,16,1,Health,6
G3a_16,29734,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,29734,news_2,news_2b,G3a,16,2,Space,6
G3a_16,29739,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,29739,news_0,news_0a,G3a,16,3,Health,6
G3a_16,29753,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,29753,news_2,news_2b,G3a,16,4,Health,6
G3a_16,29775,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,29775,news_0,news_0a,G3a,16,5,Tech,6
G3a_16,29802,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,29802,news_0,news_0a,G3a,16,6,Humans,6
G3a_16,29846,Baseline,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,29846,news_2,news_2b,G3a,16,7,Nature,6
G3a_16,29866,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,29866,news_0,news_0a,G3a,16,8,Nature,6
G3a_16,29873,Ours,1.0,0.5,0.5,1.0,29873,news_0,news_0a,G3a,16,9,Humans,6
G3a_16,29902,Ours,1.0,0.5,0.5,1.0,29902,news_0,news_0a,G3a,16,10,Nature,6
G3a_16,29929,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,29929,news_0,news_0a,G3a,16,11,Physics,6
G3a_16,29943,Baseline,0.0,0.0,0.6666666666666666,0.6666666666666666,29943,news_2,news_2b,G3a,16,12,Tech,6
G3a_16,29958,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29958,news_2,news_2b,G3a,16,13,Physics,6
G3a_16,29988,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,29988,news_2,news_2b,G3a,16,14,Humans,6
G3a_16,30052,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,30052,news_0,news_0a,G3a,16,15,Physics,6
G3a_16,30061,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,30061,news_2,news_2b,G3a,16,16,Physics,6
G3a_16,30086,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,30086,news_0,news_0a,G3a,16,17,Space,6
G3a_16,30184,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,30184,news_0,news_0a,G3a,16,18,Tech,6
G3a_16,30214,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,30214,news_2,news_2b,G3a,16,19,Space,6
G3a_16,30708,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,30708,news_2,news_2b,G3a,16,20,Tech,6
G3b_1,29733,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29733,news_0,news_0b,G3b,1,1,Health,6
G3b_1,29734,Ours,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29734,news_0,news_0b,G3b,1,2,Space,6
G3b_1,29739,Baseline,1.0,0.6666666666666666,0.3333333333333333,1.0,29739,news_2,news_2a,G3b,1,3,Health,6
G3b_1,29753,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,29753,news_0,news_0b,G3b,1,4,Health,6
G3b_1,29802,Baseline,1.0,1.0,0.0,1.0,29802,news_2,news_2a,G3b,1,6,Humans,6
G3b_1,29846,Ours,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29846,news_0,news_0b,G3b,1,7,Nature,6
G3b_1,29866,Baseline,1.0,0.8333333333333334,0.16666666666666666,1.0,29866,news_2,news_2a,G3b,1,8,Nature,6
G3b_1,29873,Baseline,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,29873,news_2,news_2a,G3b,1,9,Humans,6
G3b_1,29902,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29902,news_2,news_2a,G3b,1,10,Nature,6
G3b_1,29929,Baseline,1.0,1.0,0.0,1.0,29929,news_2,news_2a,G3b,1,11,Physics,6
G3b_1,29943,Ours,1.0,0.8333333333333334,0.16666666666666666,1.0,29943,news_0,news_0b,G3b,1,12,Tech,6
G3b_1,29958,Ours,1.0,0.8333333333333334,0.16666666666666666,1.0,29958,news_0,news_0b,G3b,1,13,Physics,6
G3b_1,29988,Ours,1.0,1.0,0.0,1.0,29988,news_0,news_0b,G3b,1,14,Humans,6
G3b_1,30052,Baseline,1.0,1.0,0.0,1.0,30052,news_2,news_2a,G3b,1,15,Physics,6
G3b_1,30061,Ours,1.0,1.0,0.0,1.0,30061,news_0,news_0b,G3b,1,16,Physics,6
G3b_1,30086,Baseline,1.0,0.6666666666666666,0.3333333333333333,1.0,30086,news_2,news_2a,G3b,1,17,Space,6
G3b_1,30184,Baseline,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,30184,news_2,news_2a,G3b,1,18,Tech,6
G3b_1,30214,Ours,1.0,0.5,0.5,1.0,30214,news_0,news_0b,G3b,1,19,Space,6
G3b_2,29733,Ours,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29733,news_0,news_0b,G3b,2,1,Health,6
G3b_2,29734,Ours,1.0,1.0,0.0,1.0,29734,news_0,news_0b,G3b,2,2,Space,6
G3b_2,29739,Baseline,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,29739,news_2,news_2a,G3b,2,3,Health,6
G3b_2,29753,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29753,news_0,news_0b,G3b,2,4,Health,6
G3b_2,29802,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,29802,news_2,news_2a,G3b,2,6,Humans,6
G3b_2,29846,Ours,0.49999999999999994,0.3333333333333333,0.3333333333333333,0.6666666666666666,29846,news_0,news_0b,G3b,2,7,Nature,6
G3b_2,29866,Baseline,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,29866,news_2,news_2a,G3b,2,8,Nature,6
G3b_2,29873,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29873,news_2,news_2a,G3b,2,9,Humans,6
G3b_2,29902,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,29902,news_2,news_2a,G3b,2,10,Nature,6
G3b_2,29929,Baseline,1.0,1.0,0.0,1.0,29929,news_2,news_2a,G3b,2,11,Physics,6
G3b_2,29943,Ours,1.0,0.8333333333333334,0.16666666666666666,1.0,29943,news_0,news_0b,G3b,2,12,Tech,6
G3b_2,29958,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29958,news_0,news_0b,G3b,2,13,Physics,6
G3b_2,29988,Ours,1.0,1.0,0.0,1.0,29988,news_0,news_0b,G3b,2,14,Humans,6
G3b_2,30052,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30052,news_2,news_2a,G3b,2,15,Physics,6
G3b_2,30061,Ours,1.0,1.0,0.0,1.0,30061,news_0,news_0b,G3b,2,16,Physics,6
G3b_2,30086,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30086,news_2,news_2a,G3b,2,17,Space,6
G3b_2,30184,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30184,news_2,news_2a,G3b,2,18,Tech,6
G3b_2,30214,Ours,1.0,1.0,0.0,1.0,30214,news_0,news_0b,G3b,2,19,Space,6
G3b_2,30708,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,30708,news_0,news_0b,G3b,2,20,Tech,6
G3b_3,29733,Ours,1.0,1.0,0.0,1.0,29733,news_0,news_0b,G3b,3,1,Health,6
G3b_3,29734,Ours,1.0,1.0,0.0,1.0,29734,news_0,news_0b,G3b,3,2,Space,6
G3b_3,29739,Baseline,1.0,1.0,0.0,1.0,29739,news_2,news_2a,G3b,3,3,Health,6
G3b_3,29753,Ours,0.4,0.3333333333333333,0.16666666666666666,0.5,29753,news_0,news_0b,G3b,3,4,Health,6
G3b_3,29775,Baseline,1.0,1.0,0.0,1.0,29775,news_2,news_2a,G3b,3,5,Tech,6
G3b_3,29802,Baseline,1.0,1.0,0.0,1.0,29802,news_2,news_2a,G3b,3,6,Humans,6
G3b_3,29846,Ours,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29846,news_0,news_0b,G3b,3,7,Nature,6
G3b_3,29866,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29866,news_2,news_2a,G3b,3,8,Nature,6
G3b_3,29873,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29873,news_2,news_2a,G3b,3,9,Humans,6
G3b_3,29902,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29902,news_2,news_2a,G3b,3,10,Nature,6
G3b_3,29929,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,29929,news_2,news_2a,G3b,3,11,Physics,6
G3b_3,29943,Ours,1.0,1.0,0.0,1.0,29943,news_0,news_0b,G3b,3,12,Tech,6
G3b_3,29958,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29958,news_0,news_0b,G3b,3,13,Physics,6
G3b_3,29988,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29988,news_0,news_0b,G3b,3,14,Humans,6
G3b_3,30052,Baseline,1.0,1.0,0.0,1.0,30052,news_2,news_2a,G3b,3,15,Physics,6
G3b_3,30061,Ours,1.0,1.0,0.0,1.0,30061,news_0,news_0b,G3b,3,16,Physics,6
G3b_3,30086,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,30086,news_2,news_2a,G3b,3,17,Space,6
G3b_3,30184,Baseline,1.0,1.0,0.0,1.0,30184,news_2,news_2a,G3b,3,18,Tech,6
G3b_3,30214,Ours,1.0,0.8333333333333334,0.16666666666666666,1.0,30214,news_0,news_0b,G3b,3,19,Space,6
G3b_3,30708,Ours,1.0,1.0,0.0,1.0,30708,news_0,news_0b,G3b,3,20,Tech,6
G3b_4,29733,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,29733,news_0,news_0b,G3b,4,1,Health,6
G3b_4,29734,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29734,news_0,news_0b,G3b,4,2,Space,6
G3b_4,29739,Baseline,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,29739,news_2,news_2a,G3b,4,3,Health,6
G3b_4,29753,Ours,1.0,0.5,0.5,1.0,29753,news_0,news_0b,G3b,4,4,Health,6
G3b_4,29802,Baseline,1.0,0.5,0.5,1.0,29802,news_2,news_2a,G3b,4,6,Humans,6
G3b_4,29846,Ours,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29846,news_0,news_0b,G3b,4,7,Nature,6
G3b_4,29866,Baseline,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,29866,news_2,news_2a,G3b,4,8,Nature,6
G3b_4,29873,Baseline,0.4,0.3333333333333333,0.16666666666666666,0.5,29873,news_2,news_2a,G3b,4,9,Humans,6
G3b_4,29902,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,29902,news_2,news_2a,G3b,4,10,Nature,6
G3b_4,29929,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29929,news_2,news_2a,G3b,4,11,Physics,6
G3b_4,29943,Ours,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,29943,news_0,news_0b,G3b,4,12,Tech,6
G3b_4,29958,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29958,news_0,news_0b,G3b,4,13,Physics,6
G3b_4,29988,Ours,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,29988,news_0,news_0b,G3b,4,14,Humans,6
G3b_4,30052,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,30052,news_2,news_2a,G3b,4,15,Physics,6
G3b_4,30061,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30061,news_0,news_0b,G3b,4,16,Physics,6
G3b_4,30086,Baseline,0.0,0.0,0.5,0.5,30086,news_2,news_2a,G3b,4,17,Space,6
G3b_4,30184,Baseline,1.0,1.0,0.0,1.0,30184,news_2,news_2a,G3b,4,18,Tech,6
G3b_4,30214,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,30214,news_0,news_0b,G3b,4,19,Space,6
G3b_4,30708,Ours,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,30708,news_0,news_0b,G3b,4,20,Tech,6
G3b_5,29734,Ours,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29734,news_0,news_0b,G3b,5,2,Space,6
G3b_5,29739,Baseline,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,29739,news_2,news_2a,G3b,5,3,Health,6
G3b_5,29753,Ours,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,29753,news_0,news_0b,G3b,5,4,Health,6
G3b_5,29775,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29775,news_2,news_2a,G3b,5,5,Tech,6
G3b_5,29802,Baseline,1.0,0.5,0.5,1.0,29802,news_2,news_2a,G3b,5,6,Humans,6
G3b_5,29846,Ours,0.49999999999999994,0.3333333333333333,0.3333333333333333,0.6666666666666666,29846,news_0,news_0b,G3b,5,7,Nature,6
G3b_5,29866,Baseline,1.0,0.6666666666666666,0.3333333333333333,1.0,29866,news_2,news_2a,G3b,5,8,Nature,6
G3b_5,29873,Baseline,0.49999999999999994,0.3333333333333333,0.3333333333333333,0.6666666666666666,29873,news_2,news_2a,G3b,5,9,Humans,6
G3b_5,29902,Baseline,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29902,news_2,news_2a,G3b,5,10,Nature,6
G3b_5,29929,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,29929,news_2,news_2a,G3b,5,11,Physics,6
G3b_5,29943,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29943,news_0,news_0b,G3b,5,12,Tech,6
G3b_5,29958,Ours,1.0,1.0,0.0,1.0,29958,news_0,news_0b,G3b,5,13,Physics,6
G3b_5,29988,Ours,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,29988,news_0,news_0b,G3b,5,14,Humans,6
G3b_5,30052,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,30052,news_2,news_2a,G3b,5,15,Physics,6
G3b_5,30061,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30061,news_0,news_0b,G3b,5,16,Physics,6
G3b_5,30086,Baseline,1.0,0.6666666666666666,0.3333333333333333,1.0,30086,news_2,news_2a,G3b,5,17,Space,6
G3b_5,30184,Baseline,1.0,1.0,0.0,1.0,30184,news_2,news_2a,G3b,5,18,Tech,6
G3b_5,30214,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30214,news_0,news_0b,G3b,5,19,Space,6
G3b_5,30708,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,30708,news_0,news_0b,G3b,5,20,Tech,6
G3b_6,29733,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,29733,news_0,news_0b,G3b,6,1,Health,6
G3b_6,29734,Ours,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29734,news_0,news_0b,G3b,6,2,Space,6
G3b_6,29739,Baseline,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29739,news_2,news_2a,G3b,6,3,Health,6
G3b_6,29753,Ours,1.0,1.0,0.0,1.0,29753,news_0,news_0b,G3b,6,4,Health,6
G3b_6,29775,Baseline,1.0,0.8333333333333334,0.16666666666666666,1.0,29775,news_2,news_2a,G3b,6,5,Tech,6
G3b_6,29802,Baseline,1.0,1.0,0.0,1.0,29802,news_2,news_2a,G3b,6,6,Humans,6
G3b_6,29846,Ours,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29846,news_0,news_0b,G3b,6,7,Nature,6
G3b_6,29866,Baseline,1.0,1.0,0.0,1.0,29866,news_2,news_2a,G3b,6,8,Nature,6
G3b_6,29873,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29873,news_2,news_2a,G3b,6,9,Humans,6
G3b_6,29902,Baseline,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29902,news_2,news_2a,G3b,6,10,Nature,6
G3b_6,29929,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29929,news_2,news_2a,G3b,6,11,Physics,6
G3b_6,29943,Ours,1.0,1.0,0.0,1.0,29943,news_0,news_0b,G3b,6,12,Tech,6
G3b_6,29958,Ours,1.0,1.0,0.0,1.0,29958,news_0,news_0b,G3b,6,13,Physics,6
G3b_6,29988,Ours,1.0,1.0,0.0,1.0,29988,news_0,news_0b,G3b,6,14,Humans,6
G3b_6,30052,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30052,news_2,news_2a,G3b,6,15,Physics,6
G3b_6,30061,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30061,news_0,news_0b,G3b,6,16,Physics,6
G3b_6,30086,Baseline,1.0,1.0,0.0,1.0,30086,news_2,news_2a,G3b,6,17,Space,6
G3b_6,30184,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,30184,news_2,news_2a,G3b,6,18,Tech,6
G3b_6,30214,Ours,1.0,1.0,0.0,1.0,30214,news_0,news_0b,G3b,6,19,Space,6
G3b_6,30708,Ours,1.0,1.0,0.0,1.0,30708,news_0,news_0b,G3b,6,20,Tech,6
G3b_7,29733,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,29733,news_0,news_0b,G3b,7,1,Health,6
G3b_7,29734,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,29734,news_0,news_0b,G3b,7,2,Space,6
G3b_7,29739,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,29739,news_2,news_2a,G3b,7,3,Health,6
G3b_7,29753,Ours,1.0,1.0,0.0,1.0,29753,news_0,news_0b,G3b,7,4,Health,6
G3b_7,29775,Baseline,1.0,1.0,0.0,1.0,29775,news_2,news_2a,G3b,7,5,Tech,6
G3b_7,29802,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29802,news_2,news_2a,G3b,7,6,Humans,6
G3b_7,29846,Ours,0.0,0.0,0.6666666666666666,0.6666666666666666,29846,news_0,news_0b,G3b,7,7,Nature,6
G3b_7,29866,Baseline,1.0,1.0,0.0,1.0,29866,news_2,news_2a,G3b,7,8,Nature,6
G3b_7,29873,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29873,news_2,news_2a,G3b,7,9,Humans,6
G3b_7,29902,Baseline,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29902,news_2,news_2a,G3b,7,10,Nature,6
G3b_7,29929,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29929,news_2,news_2a,G3b,7,11,Physics,6
